Date,Close,Return
1/27/2016,93.419998,0.067964727
1/28/2016,94.089996,-0.007146295
1/29/2016,97.339996,-0.033958235
2/1/2016,96.43,0.009392607
2/2/2016,94.480003,0.020429153
2/3/2016,96.349998,-0.01959917
2/4/2016,96.599998,-0.002591346
2/5/2016,94.019997,0.027071227
2/8/2016,95.010002,-0.010474677
2/9/2016,94.989998,0.000210568
2/10/2016,94.269997,0.007608628
2/11/2016,93.699997,0.006064816
2/12/2016,93.989998,-0.003090215
2/16/2016,96.639999,-0.027804351
2/17/2016,98.120003,-0.015198526
2/18/2016,96.260002,0.019138365
2/19/2016,96.040001,0.002288103
2/22/2016,96.879997,-0.008708287
2/23/2016,94.690002,0.022864649
2/24/2016,96.099998,-0.014780876
2/25/2016,96.760002,-0.006844411
2/26/2016,96.910004,-0.001549048
2/29/2016,96.690002,0.002272749
3/1/2016,100.529999,-0.038946175
3/2/2016,100.75,-0.00218602
3/3/2016,101.5,-0.007416598
3/4/2016,103.010002,-0.014767292
3/7/2016,101.870003,0.01112857
3/8/2016,101.029999,0.008280028
3/9/2016,101.120003,-0.000890468
3/10/2016,101.169998,-0.00049429
3/11/2016,102.260002,-0.010716359
3/14/2016,102.519997,-0.002539263
3/15/2016,104.580002,-0.019894476
3/16/2016,105.970001,-0.013203697
3/17/2016,105.800003,0.001605497
3/18/2016,105.919998,-0.001133526
3/21/2016,105.910004,9.43587E-05
3/22/2016,106.720001,-0.007618877
3/23/2016,106.129997,0.005543862
3/24/2016,105.669998,0.004343718
3/28/2016,105.190002,0.004552754
3/29/2016,107.68,-0.023395608
3/30/2016,109.559998,-0.01730846
3/31/2016,108.989998,0.00521621
4/1/2016,109.989998,-0.009133318
4/4/2016,111.120003,-0.010221291
4/5/2016,109.809998,0.011859144
4/6/2016,110.959999,-0.010418186
4/7/2016,108.540001,0.022050989
4/8/2016,108.660004,-0.001105
4/11/2016,109.019997,-0.003307546
4/12/2016,110.440002,-0.012941081
4/13/2016,112.040001,-0.014383554
4/14/2016,112.099998,-0.000535353
4/15/2016,109.849998,0.020275532
4/18/2016,107.480003,0.021810969
4/19/2016,106.910004,0.005317415
4/20/2016,107.129997,-0.002055626
4/21/2016,105.970001,0.010886978
4/22/2016,105.68,0.002740384
4/25/2016,105.080002,0.005693676
4/26/2016,104.349998,0.006971369
4/27/2016,97.82,0.064621559
4/28/2016,94.830002,0.031043219
4/29/2016,93.739998,0.011560865
5/2/2016,93.639999,0.001067339
5/3/2016,95.18,-0.016312204
5/4/2016,94.190002,0.010455796
5/5/2016,93.239998,0.010137247
5/6/2016,92.720001,0.005592583
5/9/2016,92.790001,-0.000754676
5/10/2016,93.419998,-0.006766548
5/11/2016,92.510002,0.009788665
5/12/2016,90.339996,0.023736482
5/13/2016,90.519997,-0.001990502
5/16/2016,93.879997,-0.036446551
5/17/2016,93.489998,0.004162882
5/18/2016,94.559998,-0.011380075
5/19/2016,94.199997,0.003814383
5/20/2016,95.220001,-0.010769865
5/23/2016,96.43,-0.012627342
5/24/2016,97.900002,-0.015129213
5/25/2016,99.620003,-0.017416408
5/26/2016,100.410004,-0.007898866
5/27/2016,100.349998,0.000597788
5/31/2016,99.860001,0.00489484
6/1/2016,98.459999,0.014118851
6/2/2016,97.720001,0.007544108
6/3/2016,97.919998,-0.002044542
6/6/2016,98.629997,-0.007224646
6/7/2016,99.029999,-0.00404738
6/8/2016,98.940002,0.000909198
6/9/2016,99.650002,-0.007150441
6/10/2016,98.830002,0.008262844
6/13/2016,97.339996,0.015191259
6/14/2016,97.459999,-0.001232064
6/15/2016,97.139999,0.003288801
6/16/2016,97.550003,-0.004211871
6/17/2016,95.330002,0.02302052
6/20/2016,95.099998,0.002415629
6/21/2016,95.910004,-0.008481345
6/22/2016,95.550003,0.003760591
6/23/2016,96.099998,-0.005739593
6/24/2016,93.400002,0.028497929
6/27/2016,92.040001,0.014668091
6/28/2016,93.589996,-0.016700221
6/29/2016,94.400002,-0.008617597
6/30/2016,95.599998,-0.012631705
7/1/2016,95.889999,-0.003028892
7/5/2016,94.989998,0.009430089
7/6/2016,95.529999,-0.005668722
7/7/2016,95.940002,-0.004282693
7/8/2016,96.68,-0.007683539
7/11/2016,96.980003,-0.003098247
7/12/2016,97.419998,-0.004526705
7/13/2016,96.870003,0.005661603
7/14/2016,98.790001,-0.019626491
7/15/2016,98.779999,0.00010125
7/18/2016,99.830002,-0.010573614
7/19/2016,99.870003,-0.000400611
7/20/2016,99.959999,-0.000900726
7/21/2016,99.43,0.005316217
7/22/2016,98.660004,0.007774243
7/25/2016,97.339996,0.013469673
7/26/2016,96.669998,0.006906868
7/27/2016,102.949997,-0.062940309
7/28/2016,104.339996,-0.013411355
7/29/2016,104.209999,0.001246675
8/1/2016,106.050003,-0.017502625
8/2/2016,104.480003,0.014915015
8/3/2016,105.790001,-0.012460312
8/4/2016,105.870003,-0.000755948
8/5/2016,107.480003,-0.015092857
8/8/2016,108.370003,-0.008246514
8/9/2016,108.809998,-0.004051898
8/10/2016,108,0.007471996
8/11/2016,107.93,0.000648358
8/12/2016,108.18,-0.002313638
8/15/2016,109.480003,-0.011945405
8/16/2016,109.379997,0.000913881
8/17/2016,109.220001,0.001463825
8/18/2016,109.080002,0.00128263
8/19/2016,109.360001,-0.002563625
8/22/2016,108.510002,0.007802848
8/23/2016,108.849998,-0.003128416
8/24/2016,108.029999,0.007561812
8/25/2016,107.57,0.004267159
8/26/2016,106.940002,0.00587385
8/29/2016,106.82,0.001122773
8/30/2016,106,0.007706081
8/31/2016,106.099998,-0.000942933
9/1/2016,106.730003,-0.005920282
9/2/2016,107.730003,-0.009325816
9/6/2016,107.699997,0.000278568
9/7/2016,108.360001,-0.00610947
9/8/2016,105.519997,0.026558546
9/9/2016,103.129997,0.022910181
9/12/2016,105.440002,-0.02215179
9/13/2016,107.949997,-0.023526039
9/14/2016,111.769997,-0.034775032
9/15/2016,115.57,-0.033433245
9/16/2016,114.919998,0.00564019
9/19/2016,113.580002,0.011728765
9/20/2016,113.57,8.80652E-05
9/21/2016,113.550003,0.000176092
9/22/2016,114.620003,-0.00937904
9/23/2016,112.709999,0.016804196
9/26/2016,112.879997,-0.001507142
9/27/2016,113.089996,-0.001858646
9/28/2016,113.949997,-0.007575803
9/29/2016,112.18,0.015655005
9/30/2016,113.050003,-0.007725501
10/3/2016,112.519997,0.004699268
10/4/2016,113,-0.004256862
10/5/2016,113.050003,-0.000442407
10/6/2016,113.889999,-0.007402836
10/7/2016,114.059998,-0.001491547
10/10/2016,116.050003,-0.01729655
10/11/2016,116.300003,-0.002151927
10/12/2016,117.339996,-0.008902584
10/13/2016,116.980003,0.003072664
10/14/2016,117.629997,-0.005541074
10/17/2016,117.550003,0.000680279
10/18/2016,117.470001,0.00068081
10/19/2016,117.120003,0.002983915
10/20/2016,117.059998,0.000512469
10/21/2016,116.599998,0.00393735
10/24/2016,117.650002,-0.008964875
10/25/2016,118.25,-0.005086895
10/26/2016,115.589996,0.022751615
10/27/2016,114.480003,0.009649251
10/28/2016,113.720001,0.006660866
10/31/2016,113.540001,0.001584089
11/1/2016,111.489998,0.018220324
11/2/2016,111.589996,-0.000896522
11/3/2016,109.830002,0.01589767
11/4/2016,108.839996,0.009054857
11/7/2016,110.410004,-0.014321869
11/8/2016,111.059998,-0.005869832
11/9/2016,110.879997,0.001622069
11/10/2016,107.790001,0.028263609
11/11/2016,108.43,-0.005919904
11/14/2016,105.709999,0.025405317
11/15/2016,107.110001,-0.013156867
11/16/2016,109.989998,-0.026533081
11/17/2016,109.949997,0.000363745
11/18/2016,110.059998,-0.000999964
11/21/2016,111.730003,-0.01505962
11/22/2016,111.800003,-0.000626314
11/23/2016,111.230003,0.005111431
11/25/2016,111.790001,-0.005021964
11/28/2016,111.57,0.001969924
11/29/2016,111.459999,0.000986423
11/30/2016,110.519997,0.0084693
12/1/2016,109.489998,0.00936327
12/2/2016,109.900002,-0.003737677
12/5/2016,109.110001,0.007214323
12/6/2016,109.949997,-0.007669133
12/7/2016,111.029999,-0.009774736
12/8/2016,112.120003,-0.009769327
12/9/2016,113.949997,-0.016189976
12/12/2016,113.300003,0.005720535
12/13/2016,115.190002,-0.016543762
12/14/2016,115.190002,0
12/15/2016,115.82,-0.005454305
12/16/2016,115.970001,-0.001294284
12/19/2016,116.639999,-0.005760714
12/20/2016,116.949997,-0.002654208
12/21/2016,117.059998,-0.000940139
12/22/2016,116.290001,0.006599527
12/23/2016,116.519997,-0.001975826
12/27/2016,117.260002,-0.006330802
12/28/2016,116.760002,0.004273145
12/29/2016,116.730003,0.000256962
12/30/2016,115.82,0.00782634
1/3/2017,116.150002,-0.002845215
1/4/2017,116.019997,0.001119912
1/5/2017,116.610001,-0.005072478
1/6/2017,117.910004,-0.011086613
1/9/2017,118.989998,-0.009117784
1/10/2017,119.110001,-0.001008005
1/11/2017,119.75,-0.005358792
1/12/2017,119.25,0.004184107
1/13/2017,119.040001,0.00176255
1/17/2017,120,-0.008032163
1/18/2017,119.989998,8.33535E-05
1/19/2017,119.779999,0.001751671
1/20/2017,120,-0.001835024
1/23/2017,120.080002,-0.000666461
1/24/2017,119.970001,0.000916484
1/25/2017,121.879997,-0.01579521
1/26/2017,121.940002,-0.000492207
1/27/2017,121.949997,-8.19632E-05
1/30/2017,121.629997,0.002627475
1/31/2017,121.349998,0.002304709
2/1/2017,128.75,-0.059193624
2/2/2017,128.529999,0.001710207
2/3/2017,129.080002,-0.00427005
2/6/2017,130.289993,-0.009330299
2/7/2017,131.529999,-0.009472273
2/8/2017,132.039993,-0.003869899
2/9/2017,132.419998,-0.00287382
2/10/2017,132.119995,0.002268112
2/13/2017,133.289993,-0.00881659
2/14/2017,135.020004,-0.012895792
2/15/2017,135.509995,-0.003622456
2/16/2017,135.350006,0.001181341
2/17/2017,135.720001,-0.002729887
2/21/2017,136.699997,-0.007194774
2/22/2017,137.110001,-0.002994809
2/23/2017,136.529999,0.004239167
2/24/2017,136.660004,-0.000951755
2/27/2017,136.929993,-0.001973677
2/28/2017,136.990005,-0.000438172
3/1/2017,139.789993,-0.020233279
3/2/2017,138.960007,0.005955074
3/3/2017,139.779999,-0.005883579
3/6/2017,139.339996,0.00315279
3/7/2017,139.520004,-0.001291028
3/8/2017,139,0.003734056
3/9/2017,138.679993,0.002304863
3/10/2017,139.139999,-0.003311543
3/13/2017,139.199997,-0.000431113
3/14/2017,138.990005,0.001509702
3/15/2017,140.460007,-0.010520776
3/16/2017,140.690002,-0.001636102
3/17/2017,139.990005,0.004987875
3/20/2017,141.460007,-0.010446014
3/21/2017,139.839996,0.011518158
3/22/2017,141.419998,-0.011235289
3/23/2017,140.919998,0.003541833
3/24/2017,140.639999,0.001988912
3/27/2017,140.880005,-0.001705073
3/28/2017,143.800003,-0.020514966
3/29/2017,144.119995,-0.002222785
3/30/2017,143.929993,0.00131923
3/31/2017,143.660004,0.001877597
4/3/2017,143.699997,-0.000278348
4/4/2017,144.770004,-0.007418532
4/5/2017,144.020004,0.005194097
4/6/2017,143.660004,0.002502782
4/7/2017,143.339996,0.002230022
4/10/2017,143.169998,0.001186681
4/11/2017,141.630005,0.010814663
4/12/2017,141.800003,-0.001199577
4/13/2017,141.050003,0.005303177
4/17/2017,141.830002,-0.005514713
4/18/2017,141.199997,0.004451868
4/19/2017,140.679993,0.003689546
4/20/2017,142.440002,-0.012433115
4/21/2017,142.270004,0.001194184
4/24/2017,143.639999,-0.009583474
4/25/2017,144.529999,-0.006176929
4/26/2017,143.679993,0.005898536
4/27/2017,143.789993,-0.000765297
4/28/2017,143.649994,0.00097411
5/1/2017,146.580002,-0.020191624
5/2/2017,147.509995,-0.006324568
5/3/2017,147.059998,0.003055283
5/4/2017,146.529999,0.003610474
5/5/2017,148.960007,-0.016447682
5/8/2017,153.009995,-0.026825386
5/9/2017,153.990005,-0.006384452
5/10/2017,153.259995,0.004751905
5/11/2017,153.949997,-0.004492062
5/12/2017,156.100006,-0.013869011
5/15/2017,155.699997,0.002565806
5/16/2017,155.470001,0.001478266
5/17/2017,150.25,0.03415222
5/18/2017,152.539993,-0.015126237
5/19/2017,153.059998,-0.003403177
5/22/2017,153.990005,-0.006057709
5/23/2017,153.800003,0.001234621
5/24/2017,153.339996,0.002995425
5/25/2017,153.869995,-0.003450406
5/26/2017,153.610001,0.001691128
5/30/2017,153.669998,-0.000390504
5/31/2017,152.759995,0.005939403
6/1/2017,153.179993,-0.002745625
6/2/2017,155.449997,-0.014710462
6/5/2017,153.929993,0.009826209
6/6/2017,154.449997,-0.003372492
6/7/2017,155.369995,-0.005938937
6/8/2017,154.990005,0.002448706
6/9/2017,148.979996,0.039548589
6/12/2017,145.419998,0.024185948
6/13/2017,146.589996,-0.008013454
6/14/2017,145.160004,0.009802937
6/15/2017,144.289993,0.006011495
6/16/2017,142.270004,0.014098426
6/19/2017,146.339996,-0.028205965
6/20/2017,145.009995,0.009129983
6/21/2017,145.869995,-0.005913109
6/22/2017,145.630005,0.001646587
6/23/2017,146.279999,-0.004453394
6/26/2017,145.820007,0.003149554
6/27/2017,143.729996,0.014436521
6/28/2017,145.830002,-0.014505062
6/29/2017,143.679993,0.014853018
6/30/2017,144.020004,-0.002363651
7/3/2017,143.5,0.003617171
7/5/2017,144.089996,-0.004103041
7/6/2017,142.729996,0.009483371
7/7/2017,144.179993,-0.010107765
7/10/2017,145.059998,-0.006084966
7/11/2017,145.529999,-0.003234808
7/12/2017,145.740005,-0.001442002
7/13/2017,147.770004,-0.013832791
7/14/2017,149.039993,-0.008557641
7/17/2017,149.559998,-0.003482957
7/18/2017,150.080002,-0.003470862
7/19/2017,151.020004,-0.006243806
7/20/2017,150.339996,0.004512936
7/21/2017,150.270004,0.000465666
7/24/2017,152.089996,-0.012038722
7/25/2017,152.740005,-0.004264738
7/26/2017,153.460007,-0.00470283
7/27/2017,150.559998,0.01907833
7/28/2017,149.5,0.00706527
7/31/2017,148.729996,0.005163838
8/1/2017,150.050003,-0.008836037
8/2/2017,157.139999,-0.04616853
8/3/2017,155.570007,0.010041285
8/4/2017,156.389999,-0.005257045
8/7/2017,158.809998,-0.015355625
8/8/2017,160.080002,-0.007965196
8/9/2017,161.059998,-0.006103251
8/10/2017,155.320007,0.036289404
8/11/2017,157.479996,-0.013810891
